Fornavne til mænd pr. 1. januar 2014

Navn	ANTAL
HANS-KRISTIAN	53
HONG	53
IVO	53
JOHNI	53
LENNY	53
MIRAC	53
STEINAR	53
SULAIMAN	53
TALAL	53
ZIGGY	53
ÖZGÜR	53
ABDELKADER	52
BAJRAM	52
BERTHEL	52
ERMIN	52
HAJRUDIN	52
JANIK	52
LATIF	52
MADS-PETER	52
MASS	52
MAURICE	52
MEHRAN	52
PRINCE	52
RAMON	52
RUDDI	52
TOMISLAV	52
WASEEM	52
WASIM	52
ZAFER	52
ADEEL	51
ARUN	51
CALEB	51
CEMIL	51
CLAUDIU	51
CRAIG	51
DAUD	51
EGE	51
FRANCO	51
HUXI	51
IZET	51
JAY	51
LUCCA	51
MATT	51
MUAMMER	51
TAMER	51
UFUK	51
ASGAR	50
ATILA	50
BEHZAD	50
BENEDIKT	50
CAFER	50
CEVDET	50
DALIBOR	50
DENYS	50
ELMO	50
ERTUGRUL	50
FREDY	50
GEORGES	50
JÁKUP	50
JESUS	50
KERN	50
LUCKAS	50
MAZEN	50
OMRAN	50
REIMER	50
REINHARDT	50
RICCARDO	50
SHAYAN	50
SIGURDUR	50
SULEJMAN	50
YANG	50
YASSINE	50
AJMAL	49
ANDRIS	49
BAHRAM	49
BENTH	49
CONNOR	49
DMITRI	49
ELON	49
FLEMING	49
GIEDRIUS	49
IONEL	49
JENS-JØRN	49
KAWA	49
LUC	49
MIODRAG	49
NADIR	49
PANAGIOTIS	49
SAXO	49
SEBASTIEN	49
SETH	49
TANER	49
TREVOR	49
ULRICK	49
VEDAT	49
YASER	49
ARAS	48
ASHKAN	48
BJØRK	48
CESAR	48
CHADI	48
ELVEDIN	48
ERDEM	48
EWALD	48
FAIK	48
FARZAD	48
HAITHAM	48
HAMPUS	48
IHAB	48
IZZET	48
JEROME	48
JOHNAS	48
KRESTIAN	48
KRISHNA	48
KRISTOPHER	48
LAITH	48
LEWIS	48
LOTHAR	48
MALDE	48
MINIK	48
NOUR	48
QASIM	48
SERGIU	48
SEZER	48
SIEGFRIED	48
TAHSIN	48
TALHA	48
THEODORE	48
THIAS	48
UVE	48
ABDELAZIZ	47
AFRIM	47
AGIM	47
ALEKSANDRS	47
ALLEN	47
ANDREY	47
ARVIN	47
CASPIAN	47
CSABA	47
DUNCAN	47
EDGARS	47
FUAT	47
JOGVAN	47
KORNELIUS	47
MAGNI	47
MAIK	47
MARCELLO	47
NAZMI	47
NUSRET	47
RUI	47
SAIM	47
STIIG	47
TIBOR	47
VALON	47
VIET	47
WAGNER	47
ABDELLAH	46
ADHAM	46
AIDAN	46
ALEXIS	46
ALFREDO	46
ANGUS	46
BALDUR	46
BOJAN	46
ELTON	46
GIORGIO	46
GUILLAUME	46
HAMDI	46
JANNIC	46
JAVAD	46
KARI	46
LAUNY	46
LEOPOLD	46
LOGAN	46
MARCELO	46
MAXIME	46
MIRALEM	46
MOUSTAFA	46
MUHAMAD	46
MUHARREM	46
NADIM	46
NAZIM	46
OLEKSII	46
OLI	46
REX	46
RICKO	46
ROBERTAS	46
SALAR	46
SAULIUS	46
SIMONE	46
SUAT	46
TAI	46
TEVFIK	46
ZLATAN	46
ABD	45
AHSAN	45
ASGHAR	45
AVNI	45
AYAZ	45
COSTEL	45
DZEVAD	45
ENSAR	45
EVEN	45
HRISTO	45
ILIJA	45
ISAM	45
JEF	45
JÓHANN	45
JOSIP	45
JUN	45
LIVIU	45
LJUBISA	45
MATHIEU	45
MAX-EMIL	45
MAXIMUS	45
MIMOUN	45
NEBOJSA	45
NELSON	45
NIKO	45
PÅL	45
RIDVAN	45
RIZWAN	45
SAMEER	45
SANTIAGO	45
SERGEY	45
THAI	45
TRUELS	45
TURAN	45
USAMA	45
AKIN	44
ALBAN	44
ASTON	44
BERKAN	44
BOAS	44
BOGUSLAW	44
CEZARY	44
FILIPPO	44
GUILLERMO	44
GUSTAF	44
HALIS	44
JAMSHID	44
JAYDEN	44
MICHAIL	44
MOHD	44
MOJTABA	44
NAJIB	44
PHI	44
RENATO	44
STEPHANE	44
TERENCE	44
VILBERT	44
ZACHARY	44
ZDZISLAW	44
ZIJAD	44
ALMIN	43
BRANDON	43
BRODER	43
CATO	43
DANIYAL	43
DANYAL	43
ELIAZ	43
EMILE	43
FATMIR	43
FEHMI	43
GIACOMO	43
IGNACIO	43
ILIR	43
IRVING	43
JAMA	43
MIKHAIL	43
MLADEN	43
MUAMER	43
MUSTAFE	43
OWEN	43
RAAD	43
RABIH	43
REFIK	43
RENEE	43
SAJID	43
SIGURÐUR	43
TAU	43
THIERRY	43
VLADYSLAV	43
ÜNAL	43
YU	43
ZEAN	43
ZEESHAN	43
ÖZKAN	43
ABDINASIR	42
ABID	42
ANDRÈ	42
ARBEN	42
AYUUB	42
CAMERON	42
CYRIL	42
DIAN	42
DRITON	42
ELIS	42
ENOK	42
ERAY	42
GODTFRED	42
HALLUR	42
HAO	42
JASIN	42
JAVED	42
JENS-OTTO	42
JEROEN	42
JÓGVAN	42
KRISTIJAN	42
LIRIDON	42
MASTER	42
MAZHAR	42
MILES	42
MIN	42
MOHAMOUD	42
MURAD	42
NICAS	42
NURETTIN	42
SANDY	42
SERGEJ	42
SERGEJS	42
SHAHAB	42
THIEN	42
TUDOR	42
WICTOR	42
ABDIRASHID	41
ARSHAD	41
BASIL	41
BERKAY	41
BIRGIR	41
BRANKO	41
BRENDAN	41
BRUCE	41
CLAUDE	41
EDMOND	41
FERDI	41
IFTIKHAR	41
JANICH	41
JARLE	41
JØRG	41
KESTUTIS	41
KUBILAY	41
LÁSZLÓ	41
MAURO	41
MIO	41
MØLLER	41
NIZAR	41
NORD	41
NUNO	41
OSWALD	41
RAMUNAS	41
REMY	41
SAEID	41
SERIF	41
SIMEN	41
STEVAN	41
TIMUR	41
XIN	41
YALCIN	41
YAN	41
ABDULAZIZ	40
AKIF	40
ALPEREN	40
BENEDICT	40
BESNIK	40
BRANISLAV	40
BURIM	40
DAVUT	40
DEEPAK	40
DUNG	40
EIVIN	40
ELIOT	40
FADEL	40
GIDEON	40
GINTARAS	40
GREGOR	40
HARDING	40
HAZIM	40
HJALTI	40
IVAYLO	40
JACKY	40
JOHN-ERIK	40
JÓNAS	40
JUNAID	40
KRISTINN	40
KRISTJÁN	40
LUAN	40
LUCIANO	40
MICH	40
MICHLAS	40
MING	40
NASIM	40
NAZIR	40
PIETRO	40
RICHO	40
ROKAS	40
SANDRO	40
SEZGIN	40
SHOAIB	40
SINA	40
SOLOMON	40
SON	40
TOPPER	40
WAHID	40
WISAM	40
WITOLD	40
ABDESLAM	39
AIMAN	39
ARNTH	39
ASMIR	39
AUDRIUS	39
AURIMAS	39
AWAIS	39
CLIFFORD	39
CUONG	39
DEVRAN	39
DRAGISA	39
EDIS	39
GHOLAMREZA	39
HANS-KURT	39
IGNAS	39
IMMANUEL	39
JEAN-PIERRE	39
JÓHAN	39
KELLY	39
KURTH	39
MAGNÚS	39
MAHAMUD	39
MAZLUM	39
RICK	39
RIKKI	39
SANDI	39
STEFÁN	39
SUBHAN	39
TARAS	39
THEISS	39
THOKE	39
TURGAY	39
VESELIN	39
VLADISLAV	39
WAQAR	39
YURIY	39
ADI	38
AFSHIN	38
ANTONIUS	38
ARYAN	38
ASMUND	38
BAHMAN	38
BENT-OLE	38
DAINIUS	38
DEXTER	38
FARES	38
FLORENT	38
ILKER	38
JOAN	38
KIERAN	38
MAKS	38
NAM	38
PAVLO	38
PETRUS	38
POVILAS	38
RAJESH	38
SEFIK	38
SHAH	38
TAMÁS	38
TEDDI	38
TIAS	38
YAROSLAV	38
YI	38
ZAFAR	38
ØYSTEIN	38
ÖZCAN	38
ABDIRIZAK	37
ABDOL	37
ABSALON	37
AFTAB	37
ANDRI	37
ARNDT	37
ATHANASIOS	37
BASEL	37
BASSEM	37
BORISLAV	37
DAHIR	37
DANA	37
DAVE	37
DERVIS	37
DURSUN	37
ELIJAH	37
EUGENE	37
FAHRI	37
FAHRUDIN	37
FAYSAL	37
HAMZAH	37
HASIB	37
JAHN	37
JURI	37
KÁRI	37
KASPARS	37
KRISTER	37
LAUE	37
MAKSYMILIAN	37
MARTHIN	37
MELIK	37
MICKEL	37
MIKLOS	37
MILE	37
MILORAD	37
MORAD	37
MORRIS	37
MUHSIN	37
NGUYEN	37
OUSSAMA	37
PERRY	37
PREDRAG	37
RICARD	37
ROMAIN	37
SABIT	37
SRDJAN	37
TOBY	37
WILFRIED	37
YVES	37
ALEM	36
ANDREJS	36
BADER	36
CARL-GUSTAV	36
CETIN	36
EGZON	36
ETIENNE	36
FATHI	36
FRANKLIN	36
GUÐMUNDUR	36
HANS-OTTO	36
HAROLD	36
IMRE	36
ISHAQ	36
JENS-OVE	36
LAS	36
LAURYNAS	36
LIONEL	36
MARIS	36
MYKHAILO	36
NAZAR	36
NEO	36
PAVIA	36
PLAMEN	36
RAMZI	36
RÚNI	36
SABAHUDIN	36
SANTOSH	36
SERHII	36
SHARIF	36
SINISA	36
THANG	36
TUMMAS	36
URBAN	36
VALENTINO	36
YAHYE	36
ABDIKARIM	35
AGRON	35
ANAKIN	35
ÁRNI	35
ARUNAS	35
ATLAS	35
BRETT	35
CARL-AAGE	35
DENI	35
EGILL	35
EVALDAS	35
EYÜP	35
FABRICE	35
FRANCISZEK	35
HANS-HENNING	35
HARTMUT	35
HASHEM	35
HILMI	35
HOTHER	35
HUSAM	35
IVICA	35
JØREN	35
LENNIE	35
MICKIE	35
MIECZYSLAW	35
MITCHELL	35
MOURAD	35
MUKHTAR	35
NIYAZI	35
NJORD	35
ÓLAFUR	35
OTHMAN	35
RAED	35
RAHMAN	35
REINHOLDT	35
RIFAT	35
SAXE	35
SERGEI	35
SEYIT	35
SILVIU	35
VALDAS	35
VILIUS	35
VOLMER	35
WAYNE	35
WILBERT	35
WLADYSLAW	35
YÜKSEL	35
ADAN	34
AJAY	34
BASHKIM	34
BENNIE	34
BENOIT	34
CAMILO	34
CEDRIC	34
DOMENICO	34
EIRIKUR	34
ELOF	34
EWAN	34
FABRIZIO	34
FAZAL	34
GABRIELE	34
HAMAD	34
HAMSA	34
IAIN	34
INGMAR	34
JAROSLAV	34
JENS-MARTIN	34
JEP	34
JUSTUS	34
KRÆN	34
MASSOUD	34
MATHEO	34
MIAN	34
MICKAEL	34
OLIWER	34
PALL	34
POUL-HENRIK	34
PÆTUR	34
RANE	34
REHAN	34
RICKIE	34
ROLANDAS	34
RÜDIGER	34
SANG	34
SANJIN	34
SARDAR	34
SENOL	34
SPENCER	34
STURE	34
TALAT	34
TED	34
TIAGO	34
TIEN	34
TORRY	34
VIJAY	34
YOUNIS	34
YOUSUF	34
ABDIRISAK	33
AMR	33
ARDIT	33
ARMANDO	33
AYKUT	33
BAHRI	33
BAO	33
BASHAR	33
BRIAND	33
CHRISTOF	33
DMITRY	33
DURMUS	33
DZENAN	33
EDVINAS	33
ERICK	33
FERID	33
GÜRKAN	33
HARALDUR	33
HARI	33
HEMMING	33
HILBERT	33
IRAJ	33
JIAN	33
JONAH	33
JOS	33
JOSH	33
KARAR	33
KHURRAM	33
KIRIL	33
KLEMENT	33
KRISTAPS	33
LEVENTE	33
LIAN	33
MATAS	33
MICO	33
MILOSZ	33
NAZIF	33
NIDAL	33
NIK	33
PERCY	33
RENAS	33
RICARDAS	33
RIMANTAS	33
RIZA	33
SANJAY	33
SIGMUND	33
SLAVKO	33
SUNIL	33
TAJS	33
TEITUR	33
TYLER	33
ABU	32
ALDO	32
ALEXSANDER	32
ANDRIAS	32
ARIEL	32
ARSLAN	32
ARTIN	32
ASSAD	32
BATTAL	32
BEHNAM	32
CHAN	32
DANIIL	32
DAVOR	32
DAVUD	32
DOVYDAS	32
ESAT	32
FARSHAD	32
GIAN	32
GIANLUCA	32
HANNES	32
HANS-ULRIK	32
HAZEM	32
HOWARD	32
JALIL	32
JENS-ULRIK	32
JONES	32
KAMBIZ	32
KEM	32
KIMMY	32
KJETIL	32
KORAY	32
KYLE	32
LAZAR	32
MANSOOR	32
MAURIZIO	32
MICKE	32
MIKKO	32
OLEH	32
OLEKSIY	32
RANI	32
RAY	32
REMIGIJUS	32
RODI	32
RON	32
ROSS	32
SAKARIYE	32
SALEEM	32
SAMED	32
SERHIY	32
SIAMAK	32
SIDNEY	32
SMAIL	32
SONER	32
SURESH	32
SZABOLCS	32
VU	32
WAHEED	32
WANDY	32
YOUNAS	32
ZAHIR	32
ABAS	31
ABDULKARIM	31
ABDURAHMAN	31
ADIN	31
ADRIEN	31
AL	31
ALEXEI	31
AMIL	31
ANSGAR	31
ARNFRED	31
ATEF	31
AUNG	31
BALAZS	31
BERNHARDT	31
CORNEL	31
CUNO	31
DANIELL	31
DAVY	31
DOMINIQUE	31
DRES	31
EMANUELE	31
ERTAN	31
FAHED	31
FARAMARZ	31
FRANKIE	31
GARETH	31
HAMSE	31
HANS-JOACHIM	31
HANS-WERNER	31
HAUKE	31
HEIN	31
HJARNE	31
IGORS	31
INUK	31
JAAFAR	31
JETMIR	31
JUSTINAS	31
JØRN-ERIK	31
KENNETT	31
LAURENTIU	31
LUCAZ	31
LYKKE	31
MARIN	31
MEHO	31
MOURITS	31
MUHAMET	31
PÁLL	31
PHUC	31
RAHUL	31
RAZA	31
RIDWAN	31
ROHAN	31
SAHAND	31
SAKARIAS	31
SALIK	31
SAQIB	31
SAW	31
SERDAL	31
SONNICH	31
STAVROS	31
STOYAN	31
SVEN-AAGE	31
SVENNE	31
TEKIN	31
TORSTEIN	31
TRI	31
TRUONG	31
VITALIJUS	31
WILMER	31
ZYGMUNT	31
ØIVIND	31
ABDILLAHI	30
AIDEN	30
ALAND	30
ANDRÉS	30
ARIA	30
AVDO	30
BELMIN	30
BENDY	30
BERGUR	30
BERK	30
BJARNO	30
CANER	30
CARL-HENRIK	30
CLAS	30
DARA	30
DAWOOD	30
DZEMAL	30
EDI	30
ESSAM	30
FERAS	30
FINNI	30
FRITHJOF	30
GHAZI	30
GYULA	30
GØKHAN	30
HAVAL	30
IDRIZ	30
ILJA	30
JENS-JACOB	30
JIRI	30
JURAJ	30
KAZEM	30
KIRILL	30
LEI	30
LIRIM	30
LJUBOMIR	30
LUTZ	30
MALICK	30
MASOOD	30
MATTHIS	30
MATTHÆUS	30
MENSUR	30
NASSIM	30
NEMANJA	30
NICKO	30
NUKA	30
PETR	30
RADWAN	30
SAHIL	30
SALKO	30
SARMAD	30
SERCAN	30
SHABAN	30
STIVEN	30
TRAVIS	30
VASIL	30
WINSTON	30
YANN	30
ZAHER	30
ZOLTÁN	30
ABDELKARIM	29
ABDELLATIF	29
AMOS	29
ARJUN	29
ARMAND	29
ASHLEY	29
BART	29
BLERIM	29
BRADLEY	29
CEBRAIL	29
CLEMEN	29
DIETMAR	29
ELDAR	29
ELYAS	29
GANI	29
GINO	29
GISLI	29
HAUGE	29
HEJNE	29
HENRICH	29
HERI	29
IHOR	29
JACOBUS	29
JENS-AAGE	29
JONN	29
JOOST	29
JUSTAS	29
KLAS	29
KLAUS-JØRGEN	29
KNUD-AAGE	29
LEONHARD	29
LORENTZ	29
LUQMAN	29
MADS-CHRISTIAN	29
MATTIA	29
MAXWELL	29
MIKEY	29
MURTAZA	29
NILS-ERIK	29
OCTAVIAN	29
OLAFUR	29
QAMAR	29
REINHOLD	29
ROAN	29
SADEK	29
SEFER	29
SILLAS	29
SLAVISA	29
TAYFUN	29
THONY	29
TODOR	29
TOMMASO	29
TOMMIE	29
YONES	29
YUNIS	29
ZDRAVKO	29
ABDOLLAH	28
ADRIANO	28
AGNAR	28
ALESSIO	28
ARENT	28
ARNEL	28
ARSALAN	28
BAWI	28
BUJAR	28
CARL-OTTO	28
CAY	28
CEBASTIAN	28
CHAUDHRY	28
CLAUDI	28
DEIVIDAS	28
DESMOND	28
DORIN	28
DUSTIN	28
ENDRIT	28
FAIZ	28
FALAH	28
FINNUR	28
GERDT	28
HALLDOR	28
HAMMAD	28
HANS-MARTIN	28
IMTIAZ	28
JOCHEN	28
JOSUA	28
KARL-AAGE	28
KHANH	28
LAI	28
LAMIN	28
MERVAN	28
MICAH	28
MIKEL	28
MIKKAS	28
MUJO	28
NAIL	28
NAJIBULLAH	28
NIELS-AAGE	28
NIELS-OVE	28
NIKOLEJ	28
PARLY	28
PETROS	28
PHONG	28
RADOSLAV	28
RAVI	28
RICKEY	28
RUDOLPH	28
SABIR	28
SHARMARKE	28
SHEIKH	28
SHERIF	28
SINUS	28
SNORRI	28
STELLAN	28
SUNNY	28
SÖREN	28
TAM	28
TODD	28
TORLEIF	28
UMAIR	28
VADIM	28
VARNY	28
WILLIE	28
ZARKO	28
ZILVINAS	28
AAMIR	27
ABDULAH	27
ANDRÁS	27
ANNAS	27
ARNAUD	27
ASHOK	27
AWAD	27
AZHAR	27
BASIM	27
BEDRI	27
BERDAN	27
BERNER	27
BERNTH	27
BRAGE	27
BRAM	27
CHUN	27
CLAUS-JØRGEN	27
DELSHAD	27
DJORDJE	27
DOGUKAN	27
ELMEDIN	27
ELMIN	27
ELMIR	27
FAROOQ	27
FAYEZ	27
FRIDTJOF	27
GATIS	27
GRANT	27
HALIM	27
HARDI	27
HJALMER	27
ISTVÁN	27
JANNIS	27
JAYSON	27
KAREL	27
KHOSROW	27
KLAUS-DIETER	27
LI	27
MATHEW	27
MAURICIO	27
MAURITS	27
MOHSIN	27
NABEEL	27
NATAN	27
PEDRAM	27
PÉTER	27
QAIS	27
RAMAN	27
RASIT	27
RENNY	27
ROBBIN	27
SAIT	27
SANDEEP	27
SANTINO	27
SAVAS	27
SEREF	27
SERGE	27
SEVKET	27
SIGGI	27
SIMONAS	27
SOFIAN	27
STENER	27
SULEYMAN	27
TAMIM	27
TERRY	27
THERKILD	27
TIHOMIR	27
TILL	27
WILSON	27
ZANA	27
ZENON	27
ZESHAN	27
ZIYAD	27
ZULFIQAR	27
ABDERRAHMANE	26
ABDULQADIR	26
ABUKAR	26
AGGE	26
ANATOLII	26
ARMEND	26
ATAKAN	26
BALTHAZAR	26
BELA	26
BIROL	26
BOHDAN	26
CHARLI	26
DAGUR	26
DÁNIEL	26
DÁVID	26
DONG	26
DONNY	26
EBUBEKIR	26
ERLAN	26
FAHIM	26
FAWAD	26
FETHI	26
FRANCISCUS	26
GARRY	26
GIANNI	26
GIL	26
HASNAIN	26
HATEM	26
HUSO	26
IBRO	26
ILAN	26
INGI	26
INUNNGUAQ	26
JENS-EMIL	26
JETON	26
JIN	26
JOAQUIN	26
JÓHANNES	26
JUDE	26
JUNIOR	26
KARL-OTTO	26
KEEN	26
KION	26
KIRAN	26
LAM	26
LASS	26
MOKHTAR	26
NEBI	26
NECMETTIN	26
NICOLEI	26
OLLIVER	26
RANDY	26
RAS	26
RIJAD	26
SADIQ	26
SALVADOR	26
SASAN	26
SEIER	26
SHAHBAZ	26
SHAN	26
SILAZ	26
SOHEIL	26
SULEIMAN	26
TIN	26
VEDRAN	26
VIACHESLAV	26
WAIL	26
WESLEY	26
WILLE	26
WLODZIMIERZ	26
YILDIRIM	26
YONG	26
YUNES	26
ABDERRAHIM	25
ABDIAZIZ	25
ADEN	25
AMAN	25
ANTANAS	25
ARAZ	25
AREF	25
ARNAS	25
ARTURO	25
ATANAS	25
BORYS	25
CASSIUS	25
CIAN	25
CIM	25
CONOR	25
CZESLAW	25
DANUT	25
DANY	25
DEVRIM	25
DIDIER	25
DINESH	25
EMILIAN	25
EMRAN	25
ERLEND	25
ETEM	25
FATON	25
FAWAZ	25
FILIPE	25
GÁBOR	25
GERMAN	25
HAISSAM	25
HALID	25
HASIM	25
HAYATI	25
INGVARDT	25
JABER	25
JACKI	25
JASPAR	25
JAVID	25
JENS-JAKOB	25
JOACIM	25
JUHL	25
KENNO	25
KHADAR	25
KRISTOF	25
LIAQAT	25
MAARTEN	25
MATIS	25
MECIT	25
MELIAS	25
MERGIM	25
MILENKO	25
MOHANNAD	25
MOUSA	25
MUSHTAQ	25
MÜCAHIT	25
NEMO	25
NESTOR	25
NEZIR	25
NICOLAY	25
NIJAZ	25
NOMAN	25
NOUREDDINE	25
ODDUR	25
OLOF	25
PAULUS	25
RAIMONDAS	25
RESAT	25
RÓBERT	25
RUSSELL	25
SAHEL	25
SIAVASH	25
SIVAKUMAR	25
SOHRAB	25
SPYRIDON	25
STEFF	25
SVEINN	25
YACQUB	25
YAHIA	25
YIGIT	25
YUSSUF	25
ZACK	25
ABDELRAHMAN	24
ABDIQANI	24
ABHISHEK	24
ABSHIR	24
AKI	24
ALGIRDAS	24
AMINE	24
ANTONINO	24
ARLIND	24
ARMEN	24
BAHA	24
BAKIR	24
BARDUR	24
BIJAN	24
BINH	24
CAMIL	24
CHANG	24
CLINT	24
DRAGOMIR	24
EHAB	24
ERGÜN	24
ERNAD	24
EVANGELOS	24
FARAZ	24
FRÉDÉRIC	24
GIULIO	24
GULED	24
GÜVEN	24
HABIBULLAH	24
HANAD	24
HAYDER	24
HAYRETTIN	24
HIWA	24
ILIA	24
JELLE	24
JENS-PEDER	24
JIA	24
JUNES	24
KARL-HENRIK	24
KAVEH	24
KIEHN	24
KIELD	24
KWAME	24
LARS-CHRISTIAN	24
MARTEN	24
MATHEUS	24
MIRZET	24
MONIR	24
MOSTAPHA	24
MUSAB	24
MUSTAF	24
MYKHAYLO	24
NIKAS	24
NIKODEM	24
NOJUS	24
NUH	24
OLFERT	24
ÓLI	24
RADOMIR	24
RAFET	24
RAFI	24
RAJ	24
RASOUL	24
RIDA	24
RUDDY	24
RUPERT	24
SAMIM	24
SAMY	24
STEWART	24
SULAYMAN	24
SØREN-PETER	24
TAHER	24
TAREQ	24
TAVS	24
THEJS	24
THEODOROS	24
TORKEL	24
VASILEIOS	24
VENKATA	24
VIVEK	24
WAI	24
WARNY	24
YAMA	24
YAW	24
ABDELMAJID	23
ABDUL-RAHMAN	23
ABUBAKAR	23
ADRIANUS	23
ÁGÚST	23
ALA	23
APUTSIAQ	23
ARVYDAS	23
ASAAD	23
ASADULLAH	23
AZAAN	23
BAKER	23
BASRI	23
BERNDT	23
BILLAL	23
BODO	23
CLIVE	23
DANE	23
DANISH	23
DAVIS	23
DAVOUD	23
DOGUS	23
DRISS	23
EBERT	23
ERIKAS	23
EUGENIUSZ	23
FALK	23
FRITJOF	23
GOKHAN	23
GONZALO	23
GÜRSEL	23
GYÖRGY	23
HAGBARD	23
HANS-GEORG	23
HEIKKI	23
HUGH	23
HUSSIEN	23
IEVGENII	23
IMAN	23
IYAD	23
JULES	23
JUSSI	23
KALEB	23
KAREEM	23
KOFI	23
KRISTOFER	23
KRISTÓFER	23
KRISZTIAN	23
LINDHARDT	23
LUKAZ	23
MAC	23
MANOJ	23
MATE	23
MATTHIEU	23
MOUSTAPHA	23
MULLA	23
NAVEEN	23
NICCO	23
OLCAY	23
OLLE	23
ORLANDO	23
PEYMAN	23
PONTUS	23
POULI	23
PRAKASH	23
PREM	23
RAIF	23
RAKESH	23
REDZEP	23
SHERAZ	23
SHUAIB	23
SIGVARD	23
SINDRI	23
SIRWAN	23
SUHAIL	23
SULEMAN	23
SUNI	23
TAJ	23
TALEB	23
TANVEER	23
TEM	23
TØGER	23
WILDER	23
WILHELMUS	23
WOUTER	23
YAQUB	23
YORDAN	23
YÜCEL	23
ZIA	23
ZUBAIR	23
ABDIRAHIM	22
ACHIM	22
AIGARS	22
AIVARAS	22
AKHTAR	22
ALEKSEJS	22
ALEXANDR	22
AMEER	22
ASLE	22
AYAN	22
BA	22
BABAR	22
BAHATTIN	22
BAKI	22
BASEM	22
BEHROUZ	22
BIN	22
BLAZEJ	22
BOAZ	22
BORA	22
BRANDUR	22
BRYNJAR	22
BULLER	22
CAMILLO	22
COLUMBUS	22
DARWIN	22
DILAN	22
EDOUARD	22
EDRIS	22
EJLERT	22
EMAL	22
EMILIANO	22
EMMANOUIL	22
FAROUK	22
FLAMUR	22
FOAD	22
GAZMEND	22
GERGELY	22
GÜNAY	22
GZIM	22
HAJI	22
HANIFI	22
HANUS	22
IEVGEN	22
ILHAMI	22
ISAAK	22
JIBRIL	22
JWAN	22
JÖRN	22
KADRI	22
KARWAN	22
KHURAM	22
LEONID	22
LUDOVIC	22
MANH	22
MASSIMILIANO	22
MATHÆUS	22
MATIJA	22
MESUD	22
MIRO	22
MOSHE	22
MUNIB	22
MUSLIM	22
NATHANAEL	22
NICKOLEI	22
NUR	22
OMED	22
PATRIC	22
PENG	22
PHUOC	22
QUENTIN	22
RADOVAN	22
RAID	22
REMUS	22
RINOR	22
RODNEY	22
ROSHAN	22
SADEGH	22
SAI	22
SAKIB	22
SAN	22
SERVAN	22
SIMUN	22
SIPAN	22
STEFANOS	22
SVERRI	22
TOMÁS	22
TOMS	22
URS	22
VALDIMAR	22
VEDAD	22
VICENTE	22
VITTORIO	22
WALI	22
WARREN	22
YURI	22
ZAIM	22
ZEBASTIAN	22
ABDELHAMID	21
ALASTAIR	21
ALEXEY	21
ALMEDIN	21
AMRIT	21
ANTTI	21
ARDIAN	21
ARTAN	21
ASAN	21
ATA	21
AUGUSTIN	21
BALÁZS	21
BENCE	21
BENNET	21
BENT-ERIK	21
BÅRD	21
CHEN	21
CILIUS	21
DMITRIJS	21
DOMANTAS	21
DOMAS	21
DURAN	21
ELIA	21
ELUF	21
ERLIND	21
ERSAN	21
ESMAEIL	21
FARDIN	21
FARIBORZ	21
FARSHID	21
FEHIM	21
FENG	21
FERIT	21
FRANCH	21
GALIP	21
GERARDUS	21
HASEEB	21
HASSEN	21
HAUKUR	21
HÅKAN	21
IAROSLAV	21
IJAZ	21
IMER	21
JÁNOS	21
JEAN-CLAUDE	21
JEREMIAS	21
JERRIK	21
JOAH	21
JOAQUIM	21
JOOS	21
JORIS	21
JOVICA	21
JURIJ	21
JURIS	21
KARAM	21
KILIAN	21
KLEMENS	21
KOLJA	21
KOSTIANTYN	21
KOUROSH	21
KRASIMIR	21
LAJOS	21
LANCE	21
LAURENCE	21
LEIVUR	21
MAGOMED	21
MARCUZ	21
MARTINO	21
MUHANAD	21
MUJTABA	21
MUTLU	21
MYUMYUN	21
NASEER	21
NICKIE	21
NIELS-HENNING	21
PATRICIO	21
PETRO	21
REXHEP	21
ROCKY	21
RÓGVI	21
RONAS	21
RUNAR	21
SAED	21
SAFA	21
SAKIR	21
SALI	21
SEBAHATTIN	21
SEFA	21
SELMAN	21
SHAKEEL	21
SHERVIN	21
SIMO	21
SIYAR	21
SKENDER	21
SOBHI	21
SORAN	21
VANJA	21
VILADS	21
VISHAL	21
YASSIR	21
ZAHEER	21
ZETH	21
ZIMON	21
ÖNDER	21
ABDELKRIM	20
ACHRAF	20
ADITYA	20
ALISTAIR	20
ANTONIOS	20
ARMANDS	20
ARTIS	20
ARTON	20
ASGE	20
BECIR	20
BEDIRHAN	20
BERTRAND	20
BETIM	20
BOBAN	20
BOTAN	20
BØGILD	20
CIHAT	20
CUNG	20
DANIELS	20
DAT	20
DIAKO	20
DMITRIJ	20
DORIAN	20
DRAGO	20
DRILON	20
EBU	20
EDISON	20
ELIE	20
ENDRE	20
FAHRETTIN	20
FAWZI	20
FELIKS	20
FLAVIO	20
GILLES	20
GINTAUTAS	20
HAFIZ	20
HALDOR	20
HAMDIJA	20
HARRI	20
HEDIN	20
HOUSSAM	20
IMDAT	20
JAFFAR	20
JAN-OLE	20
JUEL	20
KEYVAN	20
KHAN	20
KIMMO	20
KLAAS	20
KUNUK	20
LARBI	20
LARS-JØRGEN	20
LAURIS	20
LIANG	20
LUIZ	20
MADDOX	20
MAKSIMS	20
MALIAS	20
MATTIE	20
MEDIN	20
MENDERES	20
MEVLUDIN	20
M'HAMED	20
MICHAELL	20
MOHANAD	20
MUZAFER	20
NICH	20
NICKEY	20
NIELS-OTTO	20
NIELS-ULRIK	20
NORH	20
