Fornavne til kvinder pr. 1. januar 2014

Navn	ANTAL
MARIAH	68
MITRA	68
NAZLI	68
PARVIN	68
SAWSAN	68
TASNIM	68
THANH	68
ANGELIQUE	67
ANNA-MARGRETHE	67
BEA	67
HAJAR	67
IVALU	67
JOCELYN	67
KHADRA	67
KITTI	67
KRESTINA	67
KRISTEL	67
MALU	67
MARA	67
MELTEM	67
MILDRED	67
NUKA	67
RANDA	67
SAFIYE	67
SUNDUS	67
THEODORA	67
YAGMUR	67
YULIYA	67
AVIAYA	66
AYFER	66
DEMET	66
FATIHA	66
FIDAN	66
FLORENTINA	66
ILHAM	66
ILKNUR	66
MARIKKA	66
MERIMA	66
MONA-LISA	66
NELE	66
NERMINA	66
SIRA	66
ANASTACIA	65
CILLA	65
FAHIMA	65
GEORGINA	65
MARGARETA	65
MASJA	65
NIMO	65
NINNI	65
RALUCA	65
RAWAN	65
SARINA	65
SHAHLA	65
SHUKRI	65
SUADA	65
YARA	65
YULIA	65
BIRKA	64
BORGHILD	64
CATHERINA	64
EDLE	64
FADUMA	64
KARINE	64
LITTEN	64
LJUBICA	64
MAIDA	64
NANNI	64
NATALJA	64
NOEMI	64
SIRIN	64
SÜKRAN	64
VANILLA	64
ADELE	63
ALFA	63
ANNE-LINE	63
AUD	63
AUSRA	63
CECILLIA	63
DAIVA	63
DOMINIQUE	63
DUNIA	63
DURITA	63
HENRIETTA	63
IBI	63
KEZIBAN	63
LEE	63
LISSE	63
MADICKEN	63
MITZIE	63
MUNIRA	63
NIMET	63
SENAY	63
SHABANA	63
SIDRA	63
TEKLA	63
TURI	63
ZOHRA	63
ZUZANA	63
ANAB	62
DUYGU	62
GEMMA	62
HAVIN	62
HEVIN	62
NADEZDA	62
NEJLA	62
NIA	62
ROSALIE	62
SHAHIDA	62
VIKTORIIA	62
AMILIA	61
AMINE	61
ANN-KATHRINE	61
BESSIE	61
CAIA	61
EDDY	61
EVIN	61
FRAUKE	61
HALLA	61
KASSANDRA	61
KISSER	61
MELANI	61
SASKIA	61
SHAMIM	61
TONJE	61
VERENA	61
ABIDA	60
AIMEE	60
ALBINA	60
ALMIRA	60
ANTOINETTE	60
ASIYA	60
BJÖRK	60
CHANELL	60
CHANNE	60
DORITH	60
KADRIYE	60
KATHRINA	60
KATHRYN	60
KEZIA	60
MARGUERITE	60
MARICA	60
MARIOLA	60
MASCHA	60
MASOUMEH	60
PERNILLA	60
REIDUN	60
ROMA	60
ROYA	60
STEFFANI	60
VIKI	60
YU	60
ANAYA	59
AVIN	59
AYSUN	59
BIBBI	59
CAITLIN	59
CHRISTIE	59
HUONG	59
IVALO	59
JÓHANNA	59
LARISSA	59
LATIFE	59
NARGES	59
NIKOLINA	59
NOREEN	59
NØNNE	59
ROSANNA	59
SANIA	59
SHERIN	59
SINNA	59
AUDREY	58
AURELIA	58
DIKTE	58
DÖNDÜ	58
FIA	58
HANNE-LISE	58
HEATHER	58
JONA	58
MALUE	58
MARILYN	58
ROSEMARY	58
SAJIDA	58
SUKANYA	58
ULRIKKA	58
VAIDA	58
ZILLE	58
ZSUZSANNA	58
ADISA	57
ADY	57
ANA-MARIA	57
ANNA-METTE	57
ANNSOFIE	57
ASLAUG	57
CIA	57
ECRIN	57
ELENI	57
EMELI	57
FREYJA	57
GULLA	57
HENNA	57
INGEMARIE	57
JELVA	57
JOANA	57
LAIBA	57
LIDIJA	57
LUIZA	57
MAHNAZ	57
NANETT	57
NEVIN	57
NIHAL	57
NINETT	57
ROBINA	57
SIGRIDUR	57
SONYA	57
ZASCHA	57
ADDIE	56
ALIYAH	56
ANNAMARIA	56
ANNA-SOPHIE	56
ANNE-CHRISTINE	56
CITA	56
DOLLY	56
ENID	56
EVA-MARIA	56
EZGI	56
FRANCES	56
HEGE	56
HENRIJETTE	56
HERTA	56
HURIYE	56
IKRAM	56
INDIA	56
MARTE	56
NURGÜL	56
RADMILA	56
SUAD	56
ABEER	55
ANN-METTE	55
ELVI	55
GILLIAN	55
GUDNY	55
HEJDI	55
IFRAH	55
JULIETTE	55
LENKA	55
LONI	55
LUBNA	55
LUCYNA	55
MERCY	55
RENI	55
REYHAN	55
SAIRA	55
SALIMA	55
SANNY	55
SEDA	55
SELENA	55
TRACY	55
TUANA	55
VIVIEN	55
ZANETA	55
ZAYNAB	55
ANNISETTE	54
AYSHA	54
BERRIT	54
CASANDRA	54
ELMAS	54
FARHIYA	54
FATOU	54
FILUCCA	54
HILMA	54
LEONA	54
NURA	54
NUSRAT	54
PERNELLE	54
ROWENA	54
SAMANTA	54
SHANNA	54
SOMMER	54
SUSSAN	54
TONNIE	54
WEI	54
WIEBKE	54
AIJA	53
FARTUN	53
FOZIA	53
JAMIE	53
JIN	53
JOHNA	53
KAWTHAR	53
LIANNA	53
MALAN	53
MARISA	53
NARIN	53
PAPRIKA	53
PARISA	53
PHOEBE	53
POLINA	53
RAMIZA	53
RITVA	53
SCARLETT	53
SITA	53
SÜMEYYE	53
WIESLAWA	53
ZITTA	53
ADNA	52
AILEEN	52
ALISSA	52
ANICA	52
ANN-CATHRINE	52
CILJA	52
DAMLA	52
ELGA	52
FARIDEH	52
GÜLLÜ	52
HANI	52
JORUNN	52
KATHJA	52
LINH	52
MANDY	52
MARISSA	52
MIMMI	52
SAADIA	52
SAMRA	52
SEJLA	52
SHANNIE	52
THELMA	52
VIKTORIYA	52
ZOEY	52
AMBER	51
ANNALISA	51
ANN-DORTE	51
CLEA	51
FARZANEH	51
GABI	51
GINTARE	51
HUI	51
JEANINE	51
LAYAL	51
LILJAN	51
LILLA	51
MADALINA	51
MAGGI	51
MARTHE	51
MILKA	51
NAJAH	51
NARGIS	51
NERIMAN	51
NICOLINA	51
SEVAL	51
SILLA	51
SOFIJA	51
THERESIA	51
UBAH	51
WICKY	51
XIN	51
YANA	51
ANNA-LISA	50
ANNE-KRISTINE	50
ANWAR	50
ARIANA	50
AYO	50
BENNA	50
DANICA	50
DAPHNE	50
DIMA	50
FARHAT	50
GINE	50
HIND	50
INGER-LIS	50
JASNA	50
JEKATERINA	50
KIMI	50
KJERSTI	50
LESLIE	50
MAIBRITH	50
MALIHA	50
NASEEM	50
RUBINA	50
SILVIJA	50
SVENJA	50
ULLA-BRITT	50
VINIE	50
YAREN	50
YI	50
YOLANDA	50
ZÜBEYDE	50
ALA	49
ALISE	49
ANTONINA	49
BEATRIX	49
BURCU	49
CORINA	49
DAHLIA	49
DÖNE	49
ELENE	49
ELFRIDA	49
HAWO	49
HAYRIYE	49
HIRA	49
INGVILD	49
IRAM	49
ISMETA	49
IULIANA	49
KASANDRA	49
KINE	49
LYNN	49
MARICEL	49
MERIAM	49
NAFISA	49
NAILA	49
NASIM	49
NECLA	49
NICHOLINE	49
NURHAN	49
PATRIZIA	49
RAHIMA	49
RANNVA	49
REHANA	49
RISE	49
SAYNAB	49
SEFIKA	49
TONY	49
YEN	49
AISTE	48
AMAR	48
ANAHITA	48
ANNA-GRETE	48
ASHLEY	48
AYAAN	48
BICH	48
CÉLINE	48
CONSTANCE	48
CORA	48
DELIA	48
DOROTHY	48
ELANUR	48
EMBLA	48
ENE	48
ESTELLE	48
EUGENIA	48
FILIPA	48
IBTISAM	48
IDIL	48
INAS	48
INGE-MARGRETHE	48
JORUN	48
JULIANNA	48
KAMILE	48
KECIA	48
LEI	48
LETICIA	48
LIISA	48
LISANNE	48
LIZET	48
MARGARETE	48
MARGRIT	48
MELLANIE	48
NAUJA	48
PARVEEN	48
RANDY	48
SERENA	48
SEVVAL	48
SOHEILA	48
TORDIS	48
TORILL	48
TRICIA	48
WALTRAUD	48
YAZMIN	48
ADI	47
ANN-CHARLOTT	47
ANNEBETH	47
ANNE-VIBEKE	47
BINA	47
BRANKA	47
CAMELIA	47
CRISTINE	47
DIDEM	47
ELMIRA	47
ELSABETH	47
EVI	47
FATIMAH	47
FELINA	47
FERNANDA	47
GEORGIA	47
GUNN	47
HADIA	47
INAYA	47
IONELA	47
JØRNA	47
LIOUDMILA	47
MARGRÉT	47
MARIE-LUISE	47
MARJA	47
MARTHINE	47
MIAMAJA	47
NADIYA	47
NIKKI	47
NILÜFER	47
PEGGY	47
PIPPI	47
RANNVÁ	47
ROLA	47
RUDI	47
STEFFI	47
SUNITA	47
VAN	47
VERNA	47
ZÜLEYHA	47
ALESSANDRA	46
ALIDA	46
ANN-CHRISTIN	46
BLANCA	46
BRYNHILD	46
CATE	46
CEYLAN	46
CHERRY	46
CHILLI	46
DICLE	46
DOVILE	46
DUNYA	46
ELLEN-MARIE	46
FATUMA	46
GERALDINE	46
HELLE-VIBEKE	46
INGRIDA	46
MAIKA	46
MILEY	46
MIREILLE	46
NACIYE	46
OXANA	46
SAGAL	46
SENEM	46
TONJA	46
TULLE	46
VIKKI	46
ANNE-GITTE	45
ANN-KARINA	45
ARINA	45
ASSIA	45
BERNA	45
CHELSEA	45
DONDÜ	45
DOT	45
DUAA	45
EMMA-SOFIE	45
FAITH	45
GANNA	45
GÜLSEREN	45
HAILEY	45
HASNA	45
HAWRAA	45
KÆTE	45
MEDIHA	45
MELDA	45
MERITA	45
MILANA	45
NATALYA	45
NAZIFE	45
NOLA	45
NOR	45
PRANEE	45
SILAN	45
SONNY	45
SUSY	45
THAO	45
TRANG	45
UNN	45
VIVI-ANN	45
ZENA	45
ZOYA	45
ALDONA	44
ANNEKE	44
ASMIN	44
BEATHE	44
CAROLIN	44
CHENETTE	44
CHRIS	44
DARIN	44
EIKE	44
FEDERICA	44
GÜLER	44
ILLONA	44
ISHA	44
KRISZTINA	44
LEONIE	44
LUZ	44
LYUDMYLA	44
MARI-LOUISE	44
MARRY	44
MISHA	44
MUSSE	44
NICKOLINE	44
RABAB	44
RHEA	44
SAFAA	44
SANAZ	44
SEBAHAT	44
SEBIHA	44
SISSI	44
TANNI	44
THORDIS	44
VIAN	44
VIOLETTA	44
ZAINEB	44
ANGEL	43
ANISSA	43
ANNASOFIE	43
ARIANE	43
BIANKA	43
CAMMA	43
DENIZ	43
ESZTER	43
GABY	43
HIBO	43
HOA	43
JAKOBINE	43
JESSIKA	43
LIGA	43
LIUDMILA	43
LIUDMYLA	43
LOU	43
MEENA	43
MERIEM	43
NARIMAN	43
POLLY	43
RAZIJA	43
SANTA	43
SARITA	43
SATI	43
SENIA	43
SHANIA	43
SIGRÚN	43
SUNNIVA	43
SYLVIE	43
UTA	43
VANESA	43
ADRIANNA	42
AGNETA	42
ALVILDE	42
AMAYA	42
ANE-LISE	42
ANNE-LISBETH	42
ANNE-MARIA	42
ASTA-MARIE	42
AZADEH	42
CEREN	42
CLARISSA	42
DRUDE	42
ETTIE	42
FAISA	42
GHAZALA	42
GUNNEL	42
HAFIDA	42
IDA-SOFIE	42
IVANKA	42
JADE	42
JANNET	42
LENDA	42
LUA	42
MADISON	42
MARIN	42
MARJAN	42
MELODY	42
NAZANIN	42
NEHA	42
SHAHAD	42
TASNEEM	42
ADDI	41
ANE-METTE	41
ASIMA	41
ATHENE	41
AVIAAJA	41
AZIME	41
BASMA	41
BATOOL	41
BATUL	41
CHEN	41
ELIDA	41
EMMI	41
EVA-MARIE	41
FARDOWSA	41
ILDIKO	41
ILSA	41
INGUNN	41
IVETA	41
JIHAN	41
KATHINKA	41
KAYLA	41
LINNÉA	41
LORNA	41
MADIHA	41
MARIJANA	41
MIKKA	41
MILLIE	41
NAHLA	41
NESE	41
NIKKIE	41
NOELLE	41
SÁRA	41
SHIELA	41
SHIMA	41
SHIVA	41
SOBIA	41
TUGCE	41
YANG	41
ZERINA	41
ANASTASSIA	40
ANELA	40
ANN-KRISTIN	40
CELLINA	40
CHARLENE	40
CÆCILIA	40
DAN	40
DESISLAVA	40
DIA	40
ELIA	40
ELLE	40
ERIN	40
FADILA	40
FOUZIA	40
HAJRIJA	40
HIAM	40
HOANG	40
HUMA	40
ILEANA	40
ILZE	40
IVA	40
IZA	40
JANNIKE	40
KERSTI	40
LENNIE	40
LINETT	40
LINNA	40
LOREDANA	40
MARCIA	40
MARIAMA	40
MARIIA	40
MAYBRITH	40
MEIKE	40
MIROSLAVA	40
MIROSLAWA	40
MONA-LISE	40
MONIA	40
NENA	40
NICHOLE	40
PELIN	40
PERLE	40
RACHA	40
RAZIYE	40
ROBIN	40
SANIYE	40
SASHIA	40
SERINA	40
SHARIFA	40
SOLBJØRG	40
SOPHIE-AMALIE	40
SUZIE	40
TATYANA	40
TEREZA	40
WIOLETA	40
AIZA	39
ALIZA	39
ALMINA	39
ALONA	39
AMIE	39
ANAM	39
ANASTASIYA	39
ANNMARI	39
BEGITTE	39
BOUCHRA	39
CEYDA	39
CORINNE	39
DANNA	39
DILBER	39
DOAA	39
DUNG	39
EILA	39
ELIS	39
EYDNA	39
FAWZIA	39
GUL	39
GÜLHAN	39
HANNE-MARIE	39
JESSI	39
KORNA	39
LESLEY	39
LIL	39
MICHALINA	39
MICHÈLE	39
MILDA	39
MINH	39
NERINGA	39
NIGHAT	39
NISRIN	39
NURSEL	39
OLHA	39
RAJA	39
RIZWANA	39
SASIA	39
SENIJA	39
SHAGUFTA	39
SORAYA	39
SUI	39
SUZANNA	39
SYSSER	39
TIINA	39
TIMEA	39
WIVIAN	39
YAMINA	39
ZANA	39
ZOÉ	39
AFSANEH	38
AMNE	38
ANEMARIE	38
ANKA	38
AUGUSTE	38
BETTE	38
BIRITA	38
BOLINE	38
CHASTINE	38
CLAUDINE	38
ELIANA	38
ELVAN	38
ESIN	38
GYDE	38
IMANE	38
JANNAT	38
JAZMIN	38
JINAN	38
JURATE	38
KETH	38
KIRAN	38
LARYSA	38
LIDDY	38
LINDIS	38
LINNE	38
LITHA	38
LOTTA	38
LOUIZA	38
MAHNOOR	38
MAJDA	38
METHE	38
MISBAH	38
NADYA	38
NURIA	38
PIPALUK	38
RAKUL	38
RAMLA	38
SAFINA	38
SHAKILA	38
SLADJANA	38
TERESITA	38
UNNA	38
YLVA	38
ZANE	38
ZLATA	38
AALIYAH	37
AI	37
ALEJANDRA	37
ALLISON	37
ANY	37
ARMINA	37
ASA	37
BOGUMILA	37
CATERINA	37
CHARLOTTA	37
DONYA	37
DORINA	37
DUA	37
EMILI	37
GUNILD	37
HAKIMA	37
HOPE	37
INDRE	37
INGIBJÖRG	37
INTISAR	37
IRA	37
JUANA	37
KOBRA	37
LIEN	37
LU	37
MAIRA	37
MANNA	37
MARAM	37
MATHEA	37
MILLE-MARIE	37
MIRAH	37
NANNE	37
NASRO	37
NINJA	37
PEARL	37
RAJAA	37
REFIKA	37
ROSALIA	37
SALOME	37
SAMARA	37
SEVIL	37
STEINUNN	37
TANNIE	37
THINE	37
ÜMMÜ	37
ZABRINA	37
ZINDY	37
ZIVA	37
AILA	36
ANASTASIIA	36
ANNA-KARINA	36
ANNALIS	36
AYDA	36
BUKET	36
CENIA	36
CHARMAINE	36
DALILA	36
DONIA	36
DUSANKA	36
ELIANE	36
EMMIE	36
ERMINA	36
EVELINE	36
EYLEM	36
FATMEH	36
FIGEN	36
FLAVIA	36
GEORGIANA	36
GJERTRUD	36
GYTHA	36
HABIBE	36
HEDEVIG	36
HERLE	36
HINA	36
JEANNA	36
JIAN	36
JOVANKA	36
JUANITA	36
KATHY	36
KIRSTEN-MARIE	36
LJUBINKA	36
LORETA	36
MAJIDA	36
MARZIEH	36
MITTE	36
NAIJA	36
NAZMIYE	36
NEELA	36
NELLE	36
RABIJA	36
RODA	36
ROMANA	36
SHAIMAA	36
TAMMIE	36
TASHA	36
UNI	36
VENUS	36
WINI	36
YOUSRA	36
YÜKSEL	36
ZOHREH	36
ÖZGE	36
ØZLEM	36
ALEV	35
ALYSSA	35
AMINAH	35
ANAMARIA	35
ANN-BERIT	35
ANNBRITT	35
ANN-CHRISTINE	35
ANNE-CHARLOTTE	35
ANNELOUISE	35
ANNE-MIE	35
ANN-KIRSTINE	35
ARNELA	35
BLANKA	35
BOLETHE	35
BRYNJA	35
CENNET	35
CHI	35
CLARE	35
DOREEN	35
ERNI	35
EVELIN	35
EYA	35
GABIJA	35
GIEDRE	35
HATIDZA	35
HUMAIRA	35
IDAMARIE	35
ILSELIL	35
INESE	35
INGIBJØRG	35
KUBRA	35
LORIN	35
MARILOU	35
MARLEEN	35
MELAHAT	35
MELIS	35
METHEA	35
MIA-MAJA	35
MICKA	35
MIHRIBAN	35
MIN	35
MIRAY	35
NITTAYA	35
PHILIPA	35
QIAN	35
RINE	35
RODICA	35
ROSWITHA	35
SHAHIN	35
TAMANA	35
TANNE	35
TIFFANIE	35
TRINA	35
WALAA	35
WIDAD	35
XIAO	35
XUAN	35
ZARIFE	35
ALEENA	34
AMAAL	34
ANIELA	34
ANNEMONE	34
AYSENUR	34
BARBORA	34
BITTE	34
BLERTA	34
BRIDGET	34
BRIGITA	34
BUSRA	34
CAISA	34
CATHRINA	34
DAGMARA	34
DELAL	34
ELSBETH	34
ENNA	34
FATMIRE	34
FIKRETA	34
FRIEDERIKE	34
GUNDER	34
HAIFA	34
HENNIE	34
HÜSNE	34
IMAAN	34
INGEFRED	34
INGE-MERETHE	34
INGER-MERETE	34
IPEK	34
ISMAHAN	34
JANNY	34
KALINA	34
KATHERINA	34
KATLA	34
KATYA	34
KERSTINE	34
KETTI	34
LEANNE	34
LEIA	34
LENEA	34
LIUBOV	34
LOISE	34
LORA	34
LØKKE	34
MARIJANNE	34
MARITES	34
MIRVAT	34
MÜZEYYEN	34
NADIRA	34
NEGIN	34
REBECA	34
SAJA	34
SALI	34
SAMA	34
SAMSAM	34
SANIJE	34
SEBINA	34
SILVA	34
SMILA	34
SOFFI	34
SUMMER	34
SZILVIA	34
SØLVI	34
VALENTYNA	34
VERICA	34
VILDA	34
VITHA	34
WARDA	34
WENCKE	34
ZAHIDE	34
ZUHRA	34
AGNESE	33
ARIJANA	33
ARNA	33
ARTA	33
BERGLIND	33
BITA	33
CHRISTIANA	33
DACE	33
DRITA	33
FILUKA	33
HANANE	33
HANIFA	33
HAWRA	33
HEIDE	33
IBTISSAM	33
JADRANKA	33
JIE	33
JOSEFIN	33
JUDITHE	33
KARIS	33
KATHARINE	33
KATY	33
KHADIJE	33
LENNA	33
LIANNE	33
LOURDES	33
MALWINA	33
MARIBEL	33
MARINE	33
MARINELLA	33
METTE-LOUISE	33
NAJIA	33
NAJLA	33
NASIMA	33
NATALLIA	33
NELL	33
NEVENKA	33
RONYA	33
SOLVEI	33
TINKE	33
TUYET	33
WILHELMINA	33
YALDA	33
YASMEEN	33
ZEINA	33
ZUHAL	33
AAGOT	32
AFAF	32
AISA	32
ANESA	32
ANNEMARI	32
ASEEL	32
BATOL	32
BAYAN	32
BOJANA	32
CAROLYN	32
CATIA	32
CHERYL	32
ELONA	32
ESTELLA	32
FEYZA	32
GEORGETA	32
GLENDA	32
GUÐRÚN	32
GÜZEL	32
HANNE-GRETHE	32
IMELDA	32
INKEN	32
IULIA	32
JÓNA	32
KAY	32
KIMBERLEY	32
KYLLE	32
LEMAN	32
LERKE	32
MALUCCA	32
MARCELLA	32
MARI-ANNE	32
MARIELLE	32
MARYANN	32
MELUA	32
NAJWA	32
NI	32
PALMA	32
PETRONELA	32
RAMA	32
RASHIDA	32
ROSALINDA	32
SADETA	32
SAFIJA	32
SHAISTA	32
SUNNEVA	32
SYBILLE	32
TIJANA	32
VIVIANN	32
WAHIDA	32
YASAMIN	32
YUN	32
AKRAM	31
ALMEDINA	31
AMENA	31
AMRAN	31
ANNA-LENA	31
ANNEMIE	31
ANNIQA	31
ANN-LIS	31
ANN-LISE	31
ANTONELLA	31
ANUSHA	31
ARIANNA	31
ÁSA	31
AURELIJA	31
BERTHE	31
BOGUSLAWA	31
CALINA	31
CARRIE	31
CECILE	31
CICILIA	31
DENIZE	31
DONE	31
EDEN	31
ELSE-MARGRETHE	31
ELSI	31
EUNICE	31
FARAHNAZ	31
FLORINA	31
GALYNA	31
GIGI	31
HADEEL	31
HANH	31
HANNE-METTE	31
HENRYKA	31
IKRAN	31
INGEBURG	31
JEANNI	31
JOHANNAH	31
JULITA	31
JØRGINE	31
KAUSAR	31
LIESELOTTE	31
LIZZA	31
LUCIANA	31
MABEL	31
MARLIE	31
MINELA	31
MIRELLA	31
MÜNEVVER	31
NAHEED	31
NOSHEEN	31
OTILIA	31
PIXIE	31
RUMEYSA	31
SANNAH	31
SEEMA	31
SELVI	31
SEVDIJE	31
SIRIPORN	31
TAHEREH	31
TIMIAN	31
TRACEY	31
UNNUR	31
VILLA	31
VIVA	31
VLORA	31
YUAN	31
YVONN	31
ÖZNUR	31
AMEL	30
ANIDA	30
ANILA	30
ANNE-BIRTE	30
ANNMARIE	30
ANN-MERETE	30
ARLINDA	30
ASRA	30
BEDRIYE	30
BENTHA	30
BIRGÜL	30
BIRSEN	30
CATHARINE	30
CATHY	30
CHARLIE	30
CHARLOTT	30
DARYA	30
EDONA	30
EEVA	30
ELISSA	30
ELVEDINA	30
EVITA	30
FADMA	30
GERGANA	30
GERLY	30
GULLI	30
GÜLBAHAR	30
HATUN	30
HAYLEY	30
HRISTINA	30
IDA-MARIA	30
ILHAN	30
IZETA	30
JOLITA	30
JONNI	30
JOSEFA	30
JOUMANA	30
KATA	30
KHADIJEH	30
KINNIE	30
KSENIA	30
LICA	30
LIW	30
MAJ-BRITH	30
MAJKA	30
MANDANA	30
MARIEKE	30
MARJORIE	30
MARLIN	30
MARYA	30
MEHWISH	30
MIYASE	30
NADIRE	30
NAJIBA	30
NARMIN	30
NATAZJA	30
NEELAM	30
NEJRA	30
NESIBE	30
NISHA	30
PAKIZE	30
PING	30
RANJA	30
RUZICA	30
SADIKA	30
SAHRO	30
SASELINE	30
SCHANNE	30
SEMIHA	30
SEMIRA	30
SIMIN	30
SOHA	30
SOMPORN	30
SONNI	30
STANISLAWA	30
SUZY	30
SØSTER	30
TRUDE	30
WAI	30
WANNA	30
ZAINA	30
ZINETA	30
AFRAH	29
ALEX	29
AMMY	29
ANNA-LIS	29
ANNEGRET	29
ANOUK	29
ANTONIE	29
AQSA	29
AUSTEJA	29
BÄRBEL	29
CAROLE	29
CHRESTINE	29
DITTE-MARIA	29
DORDE	29
ERLINDA	29
EVANGELINE	29
FARHIYO	29
FRANCOISE	29
GIOVANNA	29
GUNDHILD	29
GÖNÜL	29
HAJER	29
HEIDRUN	29
HRAFNHILDUR	29
HUSNA	29
INGELA	29
IVONNE	29
JOVITA	29
KARA	29
KAVITHA	29
KIRSTINA	29
KITTA	29
LAIMA	29
LAMA	29
LAMIS	29
LECIA	29
LILIANE	29
LING	29
LOVISA	29
LUL	29
LYUBOV	29
MAXINE	29
MELITA	29
MERRI	29
MICA	29
MILLY	29
MINELLA	29
MINNE	29
MYRIAM	29
NAZ	29
NEZAHAT	29
NIGAR	29
OLEKSANDRA	29
OLYMPIA	29
PHYLLIS	29
RIHAM	29
ROSARIO	29
SAFETA	29
SANDRINE	29
SEIJA	29
SHAKIRA	29
SIGNE-MARIE	29
SIRID	29
SVAVA	29
THURID	29
TILDA	29
TUULA	29
VIRGINIJA	29
YOKO	29
ZOHAL	29
ANASTAZIA	28
ANETTA	28
ANNA-KATHRINE	28
ANNA-KATRINE	28
ANNIZETTE	28
ANU	28
ARLENE	28
ASJA	28
ASLIHAN	28
BENNI	28
BRYNDIS	28
CHAIMA	28
CHANET	28
CIARA	28
DOHA	28
DZENANA	28
DØNE	28
EINA	28
ELDINA	28
ELMEDINA	28
ESRAA	28
FANG	28
FANNI	28
FAUZIA	28
FRANKA	28
GINNIE	28
GÜLSAH	28
GÖZDE	28
HAJRA	28
HEDY	28
HELI	28
HOMA	28
IOANNA	28
IZABELL	28
JINNIE	28
JUNIE	28
KANI	28
KHADIJAH	28
KIRAZ	28
KRISTÍN	28
LIAN	28
LIZI	28
LORRAINE	28
LUCINDA	28
LYNNE	28
LÜTFIYE	28
MAJ-LIS	28
MANNY	28
MARCHEN	28
MARGRETHA	28
MELIA	28
MILANKA	28
MURSAL	28
MYRA	28
NAGHAM	28
NAZAN	28
NILA	28
OLIVERA	28
PANINNGUAQ	28
PENNY	28
PRINCESS	28
PRIYANKA	28
PUSLE	28
QI	28
RAZAN	28
ROZALIA	28
ROZERIN	28
SEHAM	28
SHANNE	28
SHILAN	28
STÉPHANIE	28
SUMEYA	28
SUNISA	28
TEUTA	28
TIANA	28
TILLE	28
TORUNN	28
USHA	28
VICKTORIA	28
VIVIENNE	28
WARAPORN	28
XANDRA	28
AGNESA	27
ANDA	27
ANDRA	27
ANNABETH	27
ANNE-MARI	27
ASIL	27
AYGÜL	27
AZHAR	27
BENGTA	27
BENITTA	27
CATHE	27
CATHLEEN	27
CHARLINE	27
CHERI	27
CIRA	27
DELPHINE	27
DEQA	27
DIDA	27
DOINA	27
DORTEA	27
ECE	27
ENISE	27
FERESHTEH	27
FERIDA	27
FIRDEVS	27
GENEVIEVE	27
GHAZAL	27
GINETTE	27
HINDA	27
INGERLIS	27
ISELIN	27
JAMILEH	27
JENAN	27
JIA	27
JONNIE	27
KANJANA	27
KAREN-LISBETH	27
KIARA	27
KJERSTINE	27
KRISTJANA	27
LADAN	27
LIF	27
LINDSAY	27
LUMINITA	27
MAHSA	27
MAISA	27
MARÍA	27
MARIELLA	27
MARIEM	27
MARYAMA	27
MENEKSE	27
MERSIHA	27
MEVLÜDE	27
MIMOZA	27
MIRIAN	27
MOJGAN	27
NAZIHA	27
NESRINE	27
NIL	27
NIMCO	27
NINNE	27
OLA	27
ORSOLYA	27
OTTILIA	27
PARI	27
PARVANEH	27
PIRJO	27
QING	27
RÓSA	27
SAADET	27
SABIRA	27
SCHANNIE	27
SEMINE	27
SEVILAY	27
SHADI	27
SHAMA	27
SIGNA	27
SIKA	27
STANISLAVA	27
TAGHRID	27
THEKLA	27
TU	27
VAHIDA	27
VIKA	27
VILDANA	27
VINCA	27
XUE	27
ZIBA	27
ZILAN	27
ABBY	26
AFERDITA	26
ALDIJANA	26
ALIYE	26
AMNEH	26
ANE-SOFIE	26
ANNE-KIRSTEN	26
ANN-KRISTINE	26
AZAM	26
BAN	26
BELGIN	26
BUKURIJE	26
CARITA	26
CORDELIA	26
DARJA	26
DONATA	26
DONIKA	26
DÓRA	26
EDANUR	26
ELISABETTA	26
ELIZAVETA	26
ESILA	26
FADWA	26
FARANAK	26
FE	26
FERIAL	26
HAFIZA	26
HASRET	26
HEDIYE	26
HEDWIG	26
HUE	26
INE	26
INGERMARIE	26
INGUN	26
JACOBA	26
JAGODA	26
JOSEPHINA	26
JULIJANA	26
JULLIE	26
JØRGA	26
KHAWLA	26
KIRSE	26
LILAN	26
LOAN	26
LUANA	26
MANISHA	26
MINKA	26
MULKI	26
NADEZHDA	26
NADINA	26
NAZIK	26
NAZIR	26
NELA	26
NHI	26
NIKA	26
PALOMA	26
PARWIN	26
PHILLIPA	26
PILAR	26
RAILI	26
RAIMONDA	26
ROBYN	26
ROMINA	26
ROSIE	26
RYA	26
RÜMEYSA	26
SAEEDA	26
SAMIYA	26
SEDIGHEH	26
SENKA	26
SEVERINE	26
SEYEDEH	26
SISKA	26
SOFIYA	26
SOMAYA	26
SUHA	26
SULE	26
SUPAPORN	26
SÚSANNA	26
TAHMINA	26
TAJA	26
TESSIE	26
TONNA	26
VENESSA	26
VIVIANE	26
VJOLLCA	26
WASANA	26
WIBEKE	26
YDUN	26
ÜLKÜ	26
YUE	26
ZAKLINA	26
ZAMZAM	26
ZARMINA	26
ZENAB	26
ZUBAIDA	26
AASA	25
ADELINE	25
ADIBA	25
ADMIRA	25
AFSHAN	25
AIKATERINI	25
ALDINA	25
ALIX	25
AN	25
ANAIS	25
ANNE-JETTE	25
AZEMINA	25
BERITT	25
BILGE	25
CATRIN	25
COLETTE	25
DZENITA	25
FABIENNE	25
FIKRIYE	25
FILLIPPA	25
FITORE	25
