Efternavne pr. 1. januar 2014

Navn	ANTAL
ERDOGMUS	42
ERENBJERG	42
FALKNER	42
FAUST	42
FEJFER	42
FESSEL	42
FIG	42
FIIG	42
FJELSTRUP	42
FLENG	42
FLOUTRUP	42
FROHN	42
GAMBY	42
GARDNER	42
GHONEIM	42
GIERSING	42
GILTOFT	42
GLARING	42
GLENDORF	42
GOOD	42
GRANILD	42
GRÆNGE	42
GUSTAVSON	42
GÜRSOY	42
GÖTZSCHE	42
HADERUP	42
HAGGREN	42
HAHNEMANN	42
HAMDI	42
HAMO	42
HARDEN	42
HARRIES	42
HEBY	42
HERSE	42
HJELHOLT	42
HVIDEMOSE	42
HÜBBE	42
HYLDGÅRD	42
HÜTTMANN	42
HØJBY	42
IHLEMANN	42
IMMERKÆR	42
ISMAEL	42
IVARSSON	42
JARMER	42
JOHANNSON	42
KAHRAMAN	42
KAHVECI	42
KAI	42
KAWA	42
KAYMAK	42
KEMNER	42
KINDTLER	42
KLARBORG	42
KLAUSHOLT	42
KLAUSTRUP	42
KLEVEN	42
KONSTANTIN	42
KRAUS	42
KULMBAK	42
KÜHLE	42
LAHRMANN	42
LAKJER	42
LANGSCHWAGER	42
LEBÆK	42
LILLEMOSE	42
LISBYGD	42
LOFF	42
LOLCK	42
LUCKOW	42
LUND-LARSEN	42
LUND-PETERSEN	42
MAAHR	42
MAIER	42
MAJEWSKI	42
MALMGAARD	42
MARKDAL	42
MARTLEV	42
MATTRUP	42
MAWED	42
MEJRUP	42
MELNYK	42
MOLNIT	42
MORGENSTERN	42
MÜHRING	42
MØJBÆK	42
MØRKØRE	42
NEBELONG	42
NEDERGÅRD	42
NEVERS	42
NITZ	42
NOUREDDINE	42
NØDGAARD	42
NØJGAARD	42
NØRBALLE	42
ODDERMOSE	42
OKKERHOLM	42
ONURLU	42
PAVLOV	42
PIPPER	42
PJENGAARD	42
PLANCK	42
POVLSGAARD	42
PULS	42
RAUER	42
RECHENDORFF	42
REINBACH	42
REINTOFT	42
RENNEBERG	42
REZAEI	42
RISØR	42
ROHOLTE	42
ROLVER	42
ROMER	42
ROSENER	42
RUHE	42
RUTKJÆR	42
SANVIG	42
SCHAARUP-JENSEN	42
SCHIERNING	42
SCHNEEKLOTH	42
SCHWÆRTER	42
SEBERG	42
SEIDE	42
SEILER	42
SELMANN	42
SENDEROVITZ	42
SENNIKSEN	42
SETHI	42
SICK	42
SIDDIQUI	42
SINDALSEN	42
SJØBECK	42
SJÖBERG	42
SKAARENBORG	42
SKEEM	42
SKOVBON	42
SKOVLY	42
SLETSKOV	42
SLOTSAGER	42
SMÆRUP	42
SOSTACK	42
SPARWATH	42
SPLIDSBOEL	42
STAMER	42
STEFÁNSSON	42
STELMACH	42
STERREGAARD	42
STOKKENDAL	42
STORMFELDT	42
STREIT	42
STØRLING	42
SUBEDI	42
SZABÓ	42
SØVNDAL	42
TAGMOS	42
THODBERG	42
THORESEN	42
THUELUND	42
THUGE	42
TJALVE	42
TO	42
TOFTEBY	42
TOPPENBERG	42
TORM	42
TORNEHAVE	42
TULSTRUP	42
UMAR	42
UNDERLIEN	42
UZUNER	42
VADGAARD	42
VADSTRØM	42
VALTER	42
VANMAN	42
VAUPEL	42
VENØBO	42
VICTOR	42
VIETH	42
VILLIEN	42
VOLTELEN	42
VON WÜRDEN	42
WANDRUP	42
WENNICKE	42
WEYHE	42
WYKE	42
WÆRENS	42
WØHLER	42
ÆRENSGAARD	42
ØZBEK	42
AANÆS	41
ADEM	41
ALMBJERG	41
ALSLØW	41
AMBÆK	41
ARBJERG	41
ARENDRUP	41
ARUMUGAM	41
AUNE	41
AUTRUP	41
AVLASTENOK	41
BAATZ	41
BABIC	41
BALAN	41
BALSCHMIDT	41
BASKAYA	41
BEEN	41
BEIRHOLM	41
BERNBURG	41
BIERMANN	41
BILLESCHOU	41
BJARNADÓTTIR	41
BLADTKRAMER	41
BLOMHØJ	41
BOZAN	41
BRAHTZ	41
BRENDHOLDT	41
BRØNHOLT	41
BØNSØE	41
BØRLUM	41
CEDERSTRØM	41
CHAMBERLAIN	41
CUBBIN	41
CUSTOVIC	41
DAUTOVIC	41
DE LEMOS	41
DE LICHTENBERG	41
DE SILVA	41
DIEP	41
DIMITRIJEVIC	41
DIRCKINCK-HOLMFELD	41
EINARSDÓTTIR	41
EJDESGAARD	41
ENGEBJERG	41
ENGSTRUP	41
ENIG	41
FAGERLAND	41
FAGERSTRØM	41
FAHL	41
FAISAL	41
FAURHOLM	41
FELDMANN	41
FLATAU	41
FLØ	41
FOLKE	41
FOSKJÆR	41
FREDE	41
FREISLEBEN	41
FREJLEV	41
FRITHIOFF	41
FUKS	41
GAMMELVIND	41
GERTS	41
GHADERI	41
GISSELBÆK	41
GLARBORG	41
GRABAS	41
GRÄS	41
GRØNVALDT	41
GUNDLACH	41
GUNIC	41
HAJSLUND	41
HAMMEL	41
HARLOU	41
HASBO	41
HAXGART	41
HEDEBY	41
HEDSTRØM	41
HEINICKE	41
HEINTZELMANN	41
HELGADÓTTIR	41
HEMMSEN	41
HERLØW	41
HEYDENREICH	41
HOÉ	41
HOFMAN-BANG	41
HOLD	41
HOLM-RASMUSSEN	41
HOPP	41
HUESS	41
HUSSEINI	41
HVIMS	41
HVINGELBY	41
HYLDEBRANDT	41
HØBERG	41
HØNBORG	41
ILIE	41
INGLEBY	41
IVØ	41
JI	41
JOHANNESON	41
JOHNS	41
KADHIM	41
KASSIM	41
KELDEBÆK	41
KESSEL	41
KETTNER	41
KHAYAT	41
KIHL	41
KINNBERG	41
KJARTANSSON	41
KJØGX	41
KLEINERT	41
KLENTZ	41
KNOOP	41
KORNDAL	41
KORTE	41
KOSAR	41
KOWALSKA	41
KRELL	41
KREUTZ	41
KRYEZIU	41
KVISTHOLM	41
KÜHLMANN	41
KÜMLER	41
LAAGE-PETERSEN	41
LANGTVED	41
LASTEIN	41
LEIRE	41
LINDSKOW	41
LINDSTRÖM	41
LINDØ	41
LOND	41
LOVÉN	41
LUPU	41
LÜBECK	41
LYCKEGAARD	41
LYNGLUND	41
MACHHOLM	41
MAHMOUDI	41
MAKWARTH	41
MANDAU	41
MARTHINSEN	41
MATEI	41
MEELBY	41
MEILE	41
MELTOFTE	41
MENZEL	41
MIZRAK	41
MOHN	41
MOLDOVAN	41
MOUNA	41
MUAREMI	41
MUNNECKE	41
MURATI	41
MURIC	41
MYLIN	41
NAAMANSEN	41
NEBLE	41
NYBYE	41
OBELING	41
OKANOVIC	41
OLDHØJ	41
ONSBERG	41
OZEL	41
PAL	41
PALA	41
PATRZALEK	41
PAULI	41
PERRET-GENTIL	41
PRÆSTMARK	41
REINWALD	41
RESTING	41
REZAIE	41
RISBORG	41
RIZVANOVIC	41
ROMMERDAHL	41
RUDERS	41
RUMMELHOFF	41
RYTZ	41
RØNJE	41
SAKIRI	41
SAMSØ	41
SCHAKSEN	41
SCHARNBERG	41
SCHIRMER	41
SCHLÆGER	41
SCHOPPE	41
SCHOUENBORG	41
SCHRÖTER	41
SCHULER	41
SCHULTZ-NIELSEN	41
SCHØLLHAMMER	41
SCHØNBECH	41
SEDIGHI	41
SEEHAGEN	41
SEIF	41
SEJTEN	41
SELIN	41
SEROP	41
SKIBELUND	41
SKOVNING	41
SKOVSBY	41
STELLING	41
STORBJERG	41
STUBTOFT	41
SUNDENÆS	41
SVANHEDE	41
SVENDSEN-TUNE	41
TANIS	41
TAWFIK	41
THAGESEN	41
THERNØE	41
THOBO-CARLSEN	41
THORDAL-CHRISTENSEN	41
THORST	41
TILMA	41
TINGHUS	41
TOMSEN	41
TROELS	41
TURHAN	41
UGUZ	41
ULMER	41
VAGTBORG	41
VASILE	41
VENNEGAARD	41
VINDBERG	41
VIRKUS	41
VÆDELE	41
VØLKERS	41
WADSHOLT	41
WAHLERS	41
WALMAR	41
WEIMANN	41
WENZELSEN	41
WILDENSCHILD	41
WINCKELMANN	41
WROBLEWSKI	41
YIGEN	41
ZELLER	41
ZIELINSKA	41
ZWERGIUS	41
ØDER	41
ØSTERVEMB	41
ÖZKUL	41
AABRINK	40
AAGERUP	40
AGIC	40
AHLFORS	40
AKRAWI	40
ALIMI	40
ANDREÆ	40
ARNAUTOVIC	40
ARNKJÆR	40
ARP-HANSEN	40
ASBÆK	40
AUGUST	40
BAARTS	40
BABIEL	40
BALCK	40
BANG-MADSEN	40
BANNOW	40
BARAKAT	40
BECH-PETERSEN	40
BEGTRUP	40
BERGSØE	40
BIERLICH	40
BLANGSTED	40
BOJTANG	40
BORBJERG	40
BORGERSEN	40
BOSACK	40
BRANDERUP	40
BREUSCH	40
BRUUN-LARSEN	40
BRUUN-SCHMIDT	40
BRUUSGAARD	40
BRÆNDBYGE	40
BUTHLER	40
BÆKLUND	40
BØRLING	40
CELINDER	40
COSMUS	40
DAMSGÅRD	40
DE MOLADE	40
DE OLIVEIRA	40
DEMIRCIOGLU	40
DITTFELD	40
DJERVAD	40
DONNERBORG	40
DREISLER	40
EILSØE	40
ELLIS	40
ELNEF	40
ELVERS	40
ENDERLEIT	40
ENGELBREKTSEN	40
ERLENDSSON	40
EVALDSEN	40
FAGERLIN	40
FERM	40
FILEMONSEN	40
FISCHMANN	40
FREDSØ	40
GAARSKJÆR	40
GEISMAR	40
GHIMIRE	40
GILBERT	40
GILDHOFF	40
GINGE	40
GLESNER	40
GRYHOLT	40
GUMMESEN	40
GUUL	40
HAISLUND	40
HALLDÓRSSON	40
HARLING	40
HARSLØF	40
HASHIMI	40
HASIC	40
HASSØ	40
HAUBORG	40
HAVBO	40
HEDEBOE	40
HEIEN	40
HELLBERG	40
HELWEG-MIKKELSEN	40
HEMMER	40
HERLUF	40
HEUER	40
HIRSHALS	40
HJULSKOV	40
HJØRNGAARD	40
HOLMBLAD	40
HORNBAK	40
HUNDSTRUP	40
HÜBERTZ	40
HØJAGER	40
HØYEM	40
IACOB	40
IGNATIUSSEN	40
ITANI	40
JAENICKE	40
JAUERT	40
JELSGAARD	40
KALDAL	40
KECECI	40
KEHR	40
KELFAST	40
KESERIC	40
KHILJEE	40
KIRKEBYE	40
KLASTRUP	40
KLINCK	40
KNARREBORG	40
KORCH	40
KRAGBÆK	40
KROGSAGER	40
KUIPERS	40
KVETNY	40
KYHE	40
KÜMMEL	40
LADEVIG	40
LANDAU	40
LANDMARK	40
LANGFRITS	40
LANGMACK	40
LAVLUND	40
LEVI	40
LIAQAT	40
LILJEQVIST	40
LINDENHOFF	40
LINDEQUIST	40
LINDHOLST	40
LINDSKROG	40
LINDSTEN	40
LIVONI	40
LLOYD	40
LUKIC	40
LYBERG	40
LYNBECH	40
MAARE	40
MACHMÜLLER	40
MAHAMOUD	40
MAIMANN	40
MAKKI	40
MARBOE	40
MARSTAL	40
MAXWELL	40
MELBALLE	40
MIAN	40
MONK	40
MUNCH-ANDERSEN	40
MØLL	40
NASIM	40
NAVEED	40
NETTERSTRØM	40
NEUBAUER	40
NIEMEIER	40
NORLANDER	40
NYGREEN	40
PASIC	40
PEREIRA	40
PINARBASI	40
PINTO	40
PLOUGSGAARD	40
POSCH	40
POULS	40
QAYYUM	40
RAHM	40
REIN	40
RENDBOE	40
REZA	40
RHEDER	40
RIEGE	40
RINDEBÆK	40
RIS	40
ROMANOWSKI	40
RUGGAARD	40
RUNCHEL	40
RUNGSTED	40
RYDENG	40
RÆDKJÆR	40
SADI	40
SADRIU	40
SAFDAR	40
SAHLBERG	40
SASS-PETERSEN	40
SCHEIL	40
SCHLOTFELDT	40
SCHNEJDER	40
SCHOU-NIELSEN	40
SEBELIUS	40
SEDIQI	40
SEEGERT	40
SEESTED	40
SEGALT	40
SHAHBAZ	40
SHAMS	40
SIGURDSON	40
SINNBECK	40
SJØSTEDT	40
SMIETANA	40
SNITKJÆR	40
SOLANDER	40
SPEIERMANN	40
STEPHENS	40
STIMOSE	40
STOKKEBYE	40
STRAAGAARD	40
SVINDT	40
SVOLGAARD	40
SÖNMEZ	40
TABASSUM	40
TERMØHLEN	40
TEUTE	40
THEUT	40
THORGERSEN	40
THORVIL	40
TIAN	40
TIEMROTH	40
TINGSKOV	40
TRANEKÆR	40
TRANGELED	40
TREU	40
TRIFUNOVIC	40
TROJAHN	40
TØTH	40
ULBRICHSEN	40
VADSAGER	40
VANGSGÅRD	40
VEIRUP	40
VIBHOLM	40
VINCENTSEN	40
VINDAHL	40
VITOFT	40
VODSTRUP	40
VOLLMOND	40
WAHEED	40
WALIN	40
WELINDER	40
WENNIKE	40
WINDELØV	40
WODSCHOW	40
WOLFSEN	40
YUAN	40
ØRUM-PETERSEN	40
ØSTERBRO	40
AASHOLM	39
ABDOU	39
ADAMCZYK	39
ADELØRN	39
AHMETAGIC	39
AKAT	39
AKHTER	39
AL-KHATIB	39
ALSIG	39
ANDRÉS	39
ARIK	39
ÁRNASON	39
BAGH	39
BAHAR	39
BAKI	39
BALTA	39
BAUDTLER	39
BEHRNDT	39
BIRKEFELDT	39
BIYIK	39
BJØRKHOLM	39
BJØRKQUIST	39
BJØRNVIG	39
BLOCH-NIELSEN	39
BOBJERG	39
BOC	39
BOYLE	39
BREILEV	39
BRETTSCHNEIDER	39
BREVADT	39
BRINCH-NIELSEN	39
BROCKS	39
BRUCE	39
BRYSTING	39
BURUP	39
BÖHM	39
CARKACI	39
CATAK	39
CHARLES	39
CHRISTENSSON	39
CHRISTTREU	39
CLAVILLE	39
DALSØ	39
DAWALL	39
DEKKER	39
DUALE	39
DUFRESNE	39
EBSTRUP	39
ECKEROTH	39
EGESTAD	39
EICKHARDT	39
EILENBERG	39
EL-HALABI	39
ENGHUUS	39
ERGÜN	39
FEHMERLING	39
FELTHAUS	39
FIDAN	39
FINCK	39
FLORES	39
FLYGARE	39
FODGAARD	39
FOGDAL	39
FRANKSEN	39
FREHR	39
FRIIS-ANDERSEN	39
FROMSEJER	39
GAHRN	39
GALTHEN	39
GAMSKJÆR	39
GERT	39
GHORBANI	39
GOOS	39
GORRISSEN	39
GRAAHEDE	39
GRIMSTAD	39
GROMADA	39
GRÆM	39
GUNNARSON	39
GYDE	39
HAGENAU	39
HAKIM	39
HALLDORSSON	39
HALSTED	39
HARDAM	39
HASSENKAM	39
HAUDRUM	39
HAURE	39
HAYDARI	39
HEJNFELT	39
HJULGAARD	39
HLEIHEL	39
HOLE	39
HOSSEIN	39
HOUJI	39
HUEG	39
HUULGAARD	39
HVIDEGAARD	39
HÆSUM	39
INGRISCH	39
ISKANDARANI	39
JERVILD	39
KALLAN	39
KAMI	39
KARABACAK	39
KAROUM	39
KARSBERG	39
KAYAALP	39
KAYIS	39
KELLNER	39
KERPIC	39
KERRN-JESPERSEN	39
KESEN	39
KHEDRI	39
KIIS	39
KILDENTOFT	39
KISBY	39
KJELMANN	39
KLEJS	39
KOHESTANI	39
KONGSTEDT	39
KORN	39
KRAACK	39
KROMANN-ANDERSEN	39
KRUSAA	39
KRØJER	39
KÜCÜKKOSE	39
KYNDI	39
LAL	39
LARSØ	39
LEISMANN	39
LEMBCKE	39
LENNØ	39
LEVESEN	39
LILDAL	39
LOLHOLM	39
LOPES	39
LUND-ANDERSEN	39
LYNDORFF	39
MAASBØL	39
MAIBØLL	39
MAINTZ	39
MAJHOLT	39
MAKSUTI	39
MALMSTEDT	39
MARCUSLUND	39
MATAR	39
MEGGELE	39
MELVEJ	39
MEMEDI	39
MERMER	39
MILANOVIC	39
MOHSENI	39
MOTTLAU	39
MOUSTAFA	39
MUNKBØL	39
NEWMAN	39
NUPPENAU	39
NÜCHEL	39
NØDVIG	39
NØRDING	39
ODEFEY	39
ORAHA	39
PACKNESS	39
PÁLSSON	39
PANKOKE	39
PARVEZ	39
PRÆSTIIN	39
RAASTHØJ	39
RADHI	39
RAGNARSSON	39
RATTENBORG	39
RAUNSMED	39
RHOD	39
RIISER	39
RIIS-VESTERGAARD	39
RIVERA	39
RODEN	39
ROLDHAVE	39
ROTHMAN	39
SACHS	39
SADIKI	39
SAGER	39
SALAM	39
SCHALCK	39
SEBENS	39
SEGALL	39
SELLIAH	39
SENOL	39
SERIFI	39
SIGERSEN	39
SIGVERT	39
SKANNING	39
SKINDHØJ	39
SKOVLYST	39
SKØTTRUP	39
SOLMER	39
SPEICH	39
SPIES	39
STADLER	39
STAROSTKA	39
STEEN-ANDERSEN	39
STOKKEBÆK	39
SUKSTORF	39
SVEDBORG	39
SVENNEVIG	39
SVOP	39
SZYMANSKA	39
TABOR	39
TAMBJERG	39
TAMSEN	39
THORKILSEN	39
THORNILD	39
THRIGE	39
TORNHØJ	39
TÓTH	39
TRAPP	39
TUDBORG	39
UGGERBY	39
UNDERSTRUP	39
URBAK	39
VASSARD	39
VESTERLØKKE	39
VOGNSTRUP	39
VON HOLCK	39
VON SPRECKELSEN	39
VÆHRENS	39
WADSKJÆR	39
WAIS	39
WATERSTRADT	39
WESENBERG	39
WILLERSLEV	39
WILLERUP	39
WINDFELD-HANSEN	39
WOLD	39
WOLSTED	39
YIN	39
ZAKARIASEN	39
ZIERSEN	39
ZOHNESEN	39
ØHRBERG	39
ÖLMEZ	39
AABENHUUS	38
AARIS	38
ABDULOVSKI	38
ACIKEL	38
ADSBØLL	38
ALLIN	38
ALMOSETOFT	38
AMTORP	38
ANTONIUS	38
ARNBERG	38
ARNHOLM	38
BAARSTRØM	38
BAYRAK	38
BERDIIN	38
BERENDTSEN	38
BIENER	38
BILALOVIC	38
BILLEKOP	38
BINDESBØLL	38
BLÆSBERG	38
BOGETOFT	38
BONNEZ	38
BORDINGGAARD	38
BORNÆS	38
BOSKOVIC	38
BRANDTBERG	38
BRANDT-NIELSEN	38
BRANICK	38
BRAUNE	38
BREIL	38
BRENDER	38
BROAGER	38
BROCHSTEDT	38
BROUSTBO	38
BRUDLYKKE	38
BRÆNDEHOLM	38
BRÆNDEKILDE	38
BRÆNDHOLT	38
BUCHGRAITZ	38
BUKKEHAVE	38
BØECK	38
BØHNE	38
CANTOR	38
CETINER	38
COLIC	38
COSTEA	38
CZAJKOWSKI	38
DAUSEL	38
DEHLSEN	38
DUUSGAARD	38
DYRHØJ	38
DØRUP	38
EGEGAARD	38
EL MASRI	38
ELIAN	38
ELLEHØJ	38
ELLESEN	38
ELSASS	38
ELSIG	38
ENGBIRK	38
ENGSIG-KARUP	38
ERLAND	38
ERRITZØE	38
ERYILMAZ	38
ESTDAHL	38
EVERT	38
FALLENTIN	38
FALTHER	38
FARIS	38
FAUERHOLDT	38
FELDFOSS	38
FINNEDAL	38
FJELDBERG	38
FLANSMOSE	38
FLENSTED-JENSEN	38
FOLKMAR	38
FOLLIN	38
FOSGRAU	38
FOSNÆS	38
FUGLSANG-DAMGAARD	38
GALATIUS	38
GARP	38
GEDE	38
GERMUNDSSON	38
GHAZI	38
GISSEMANN	38
GRAM-HANSSEN	38
GRANSØE	38
GUTIERREZ	38
GYLDENSTED	38
GÖK	38
GÖKCEN	38
HAGELSKÆR	38
HARDY	38
HAUSCHILD	38
HEINZ	38
HETEMI	38
HILLBRANDT	38
HJERTHOLM	38
HOLDENSGAARD	38
HOLMARK	38
HOLMBECH	38
HUMBLE	38
HUMMELUHR	38
HVISTENDAL	38
HYLDELUND	38
HÆKKERUP	38
HØLL	38
IISAGER	38
ISA	38
JALALI	38
JALVING	38
JARNER	38
JÓHANNSSON	38
JØHNKE	38
KALSMOSE	38
KANDEL	38
KARLBERG	38
KARNER	38
KARTIN	38
KILDEVANG	38
KILDSGAARD	38
KJÆR-ANDERSEN	38
KJÆR-JENSEN	38
KLEFFEL	38
KLITMØLLER	38
KLYNGE	38
KNIGHT	38
KOBBERØE	38
KOFOED-DAM	38
KOKFELT	38
KOLBERG	38
KOLDTOFT	38
KOT	38
KOVÁCS	38
KOYCÜ	38
KRESSNER	38
KROGSDAL	38
KRUPIC	38
KRØLDRUP	38
KULLE	38
KUMMERFELDT	38
KURTZMANN	38
KYNDBØL	38
KÜSTER	38
LAMA	38
LANGAA	38
LAVGESEN	38
LEMMEKE	38
LENDING	38
LENGER	38
LEONHARDSEN	38
LUTZ	38
LÜBBERT	38
LYDOM	38
LYNGBO	38
LYNGKILDE	38
LØFMARK	38
LØGTVED	38
LØVENDORF	38
MAANSSON	38
MALMKVIST	38
MARSENIC	38
MARTINOVIC	38
MARTINSSON	38
MIDDELBO	38
MIETH	38
MIHAI	38
MILAND	38
MILVERTZ	38
MOLBÆK	38
MOOSDORF	38
MOSBECH	38
MOSBERG	38
MOSTRUP	38
MUGHAL	38
MUNKSTRUP	38
MURGUZ	38
NASRALLAH	38
NERSTING	38
NJOR	38
NØDDELUND	38
OLAUSEN	38
PAHUS	38
PAWLAK	38
PERERA	38
PETRY	38
PEULICKE	38
PUGH	38
QASIM	38
RAMBERG	38
RAUF	38
RAVN-JONSEN	38
REHNÉ	38
RIFAI	38
RIISKJÆR	38
RINDORF	38
ROI	38
RUDLOFF	38
RUSTEMI	38
RØNGAARD	38
RØNNAU	38
SALIHU	38
SANDKVIST	38
SARIBAKIR	38
SCHAMAITAT	38
SCHIMMEL	38
SCHIØTH	38
SCHJØLIN	38
SCHØNFELDT	38
SEILING	38
SHANMUGANATHAN	38
SIEBEN	38
SIEKER	38
SJØQUIST	38
SKOVHEDE	38
SKOV-NIELSEN	38
SKÅRHØJ	38
SLETTEMOSE	38
SMESTAD	38
SPENS	38
STABERG	38
STAFFENSEN	38
STAMMERJOHAN	38
STEFÁNSDÓTTIR	38
STEIMLE	38
STENSBERG	38
STEPHAN	38
STJERNSTRØM	38
STORINGGAARD	38
STOUNBERG	38
STRANDHOLT	38
SULLIVAN	38
SUNDWALL	38
SUTHERLAND	38
SUTTON	38
SVENDSON	38
SØLVTOFTE	38
SØVNDAHL	38
TEGLBORG	38
TERNEY	38
THIESSON	38
TOFT-PETERSEN	38
TORNSBERG	38
TROELSTRUP	38
TØRNBLAD	38
UKA	38
VALKÆR	38
VENDELBJERG	38
VERDICH	38
VESELI	38
VILSMARK	38
VILTOFT	38
VINGUM	38
VON DER LIPPE	38
VON ELLING	38
WAARST	38
WALLACE	38
WEIBRECHT	38
WEMMELUND	38
WEXØ	38
WINDELBOE	38
WINDELEFF	38
WISNIEWSKA	38
WITTHØFFT	38
ZAYOUM	38
ZEB	38
ZEIDLER	38
ZERLANG	38
AARSLEW-JENSEN	37
AHN	37
ALBINUSSEN	37
ALGREEN-PETERSEN	37
ALJIC	37
ALLO	37
AL-SAID	37
ALSØ	37
ANTONIJEVIC	37
ASKHOLT	37
AWALE	37
AYAZ	37
BAKHSH	37
BAKIRCI	37
BAKR	37
BANG-HANSEN	37
BARRY	37
BATHUM	37
BAUM	37
BEHRENSDORFF	37
BENSE	37
BENTIEN	37
BERMAN	37
BEUKEL	37
BHANDARI	37
BIRGISSON	37
BJERGSTED	37
BJERGØ	37
BJÖRK	37
BOGDAN	37
BOHSE	37
BOIESEN	37
BOLLESEN	37
BOMMERSHOLDT	37
BREER	37
BRUNCKE	37
BUCHTRUP	37
BURKARL	37
CALUM	37
CARROLL	37
CHEEMA	37
CHOPART	37
CHRISTIAN	37
COSGUN	37
DAABECK	37
DAHAL	37
DANNEMANN	37
DRAGOMIR	37
DUYMAZ	37
DYEREMOSE	37
DYPPEL	37
DØNKJÆR	37
ECKMANN	37
EDELBO	37
EDELVED	37
EDGAR	37
EGEKJÆR	37
EILENBERGER	37
EISING	37
EISKJÆR	37
EJSTRUD	37
ELMANN	37
EL-MIR	37
FATAH	37
FEDDERN	37
FELSKOV	37
FIHL-JENSEN	37
FIIRGAARD	37
FINDALEN	37
FISCHLEIN	37
FJELLERUP	37
FLAMAND	37
FLETCHER	37
FLØJGAARD	37
FOLKENBERG	37
FOUGT	37
FREUNDT	37
FRIE	37
FROMMELT	37
FØRRISDAHL	37
GANDLØSE	37
GAUGUIN	37
GEEST	37
GEISNÆS	37
GINDESGAARD	37
GJESAGER	37
GLENTHØJ	37
GRAASBØLL	37
GRAN	37
GRANHOLM	37
GRAUMANN	37
GRESS	37
GRUBER	37
GUDMAND	37
GUDSØ	37
GUNDERTOFTE	37
GYNTHER	37
HAAPANEN	37
HAMPEN	37
HARBAS	37
HARRSEN	37
HAUGEGAARD	37
HAUSKOV	37
HEINER	37
HELMUNDT	37
HELTBERG	37
HENZE	37
HILSLØV	37
HOFFLAND	37
HOLMBJERG	37
HOLMSTRAND	37
HOLST-CHRISTENSEN	37
HRISTOV	37
HUSHER	37
HVIDSTEEN	37
HÆDERSDAL	37
HØJERSLEV	37
HØLMKJÆR	37
INOUE	37
IRMARK	37
JACOBSGAARD	37
JANERKA	37
JARLØV	37
JUNKUHN	37
JURLANDER	37
JUUL-ANDERSEN	37
JUUL-PEDERSEN	37
KAADT	37
KALAYCI	37
KALL	37
KALLMAYER	37
KALSBØLL	37
KALSGAARD	37
KAMPF	37
KANNEWORFF	37
KAPIC	37
KARAGÖZ	37
KARALI	37
KARAMEHMEDOVIC	37
KARASU	37
KATIC	37
KECELI	37
KHILJI	37
KIIB	37
KIRCHERT	37
KJERSNER	37
KJÆRBØL	37
KJØLHOLM	37
KLEMME	37
KLINKSGAARD	37
KLITTEN	37
KLUBIEN	37
KNAACK	37
KOLDENBORG	37
KRONER	37
KUNST	37
KVICK	37
LANGHAVE	37
LAUKAMP	37
LAURENTS	37
LAUTRUP-LARSEN	37
LEHNSKOV	37
LERVAD	37
LILJEROTH	37
LJUNGKVIST	37
LOLL	37
LOTZKAT	37
LOUMANN	37
LYONS	37
LYSHOLDT	37
LØNDORF	37
LØNGAA	37
LØWERT	37
MAIMBURG	37
MALVER	37
MANICUS	37
MANNOV	37
MAO	37
MASSESSON	37
MEIJER	37
MEILING	37
MERSTRAND	37
MIANG	37
MIKUTA	37
MLYNEK	37
MOURIDTSEN	37
MUNK-ANDERSEN	37
MUNK-PETERSEN	37
MÜNSTER-SWENDSEN	37
MØLVIG	37
MØSS	37
NORDMANN	37
NYSUM	37
NYTOFT	37
OMANN	37
OSMANN	37
OXVIG	37
OZDEN	37
PALMVIG	37
PAPUGA	37
PAULLI	37
PAUNOVIC	37
PAWELCZYK	37
POPENDA	37
PREDA	37
PYTLICK	37
QVISTORFF	37
RATHKJEN	37
REIF	37
REINICKE	37
RICHARDSON	37
RIEGELS	37
RINGBÆK	37
ROTHENBORG	37
RUUD	37
RUUSUNEN	37
RØES	37
SAARUP	37
SARIBAYIR	37
SCHLEISNER	37
SCHLÜNZEN	37
SCHMØLKER	37
SCHYTH	37
SEHSTEDT	37
SELVEJER	37
SERENA	37
SESTOFT	37
SIBBERT	37
SIXHØJ	37
SKAGEN	37
SPATZEK	37
SPRENGER	37
SPØRRING	37
STALLKNECHT	37
STANIC	37
STAUDT	37
STEENSBECK	37
STRAADT	37
SULEJMANOVIC	37
SVENDBORG	37
SØHUS	37
SÖRENSEN	37
TANDER	37
TEISNER	37
TERSBØL	37
THINGVAD	37
THORARINSSON	37
THUSING	37
TODOROVIC	37
TORRILD	37
TVEDSKOV	37
TVESKOV	37
TØRNGREN	37
UGGERHOLM	37
ULRICK	37
UNDERLIN	37
VALSGAARD	37
VARDE	37
VERMA	37
VESTMAR	37
VIKKE	37
VILE	37
VILLEMANN	37
VINTERSBORG	37
VISHART	37
VOLLBRECHT	37
VYFF	37
WEGMANN	37
WEIDEKAMP	37
WEIGEL	37
WERTH	37
WESTED	37
WILLESTOFTE	37
WIND-HANSEN	37
WITZELL	37
WODSKOU	37
WÜRFEL	37
ZENG	37
ZWINGE	37
ØIEN	37
ØREGAARD	37
ØSTENGAARD	37
ØSTERSØ	37
ØSTERVANG	37
ABBOUD	36
ADEL	36
AGERBECK	36
AL-JANABI	36
ALKAN	36
ANDREWS	36
ANWARI	36
ARLER	36
AVNBORG	36
AY	36
BAK-HANSEN	36
BAKMAN	36
BANEMANN	36
BANG-PEDERSEN	36
